PotentialFraud,Total_Claims,Total_Cost,Total_Patients,AvgCost_PerClaim,Cost_PerPatient,Claims_PerPatient,Inp_Claims,Inp_TotalCost,Inp_AvgCost,Inp_MaxCost,Inp_AvgLengthOfStay,Out_Claims,Out_TotalCost,Out_AvgCost,Inp_Out_ClaimRatio,Inp_Out_CostRatio,Inp_AvgAge,Out_AvgAge,Inp_AvgChronicConditions,Out_AvgChronicConditions,Inp_NumUniquePatients,Out_NumUniquePatients,Has_HighInpatientCost,Has_ExtremeTotalCost
0,10.0,3260.0,8.0,326.0,407.5,1.25,0.0,0.0,0.0,0.0,0.0,10.0,3260.0,326.0,0.0,0.0,0.0,90.3978097193703,0.0,17.4,0.0,8.0,0,0
0,8.0,420.0,8.0,52.5,52.5,1.0,0.0,0.0,0.0,0.0,0.0,8.0,420.0,52.5,0.0,0.0,0.0,80.58624229979466,0.0,18.875,0.0,8.0,0,0
1,20.0,172000.0,19.0,8600.0,9052.631578947368,1.0526315789473684,20.0,172000.0,8600.0,25000.0,9.15,0.0,0.0,0.0,20.0,172000.0,85.83545516769337,0.0,17.05,0.0,19.0,0.0,0,0
1,3.0,58000.0,3.0,19333.333333333332,19333.333333333332,1.0,3.0,58000.0,19333.333333333332,37000.0,10.666666666666666,0.0,0.0,0.0,3.0,58000.0,87.25986767054529,0.0,17.666666666666668,0.0,3.0,0.0,0,0
0,70.0,26290.0,63.0,375.57142857142856,417.3015873015873,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,70.0,26290.0,375.57142857142856,0.0,0.0,0.0,90.5162413219908,0.0,17.242857142857144,0.0,63.0,0,0
0,16.0,9240.0,15.0,577.5,616.0,1.0666666666666667,1.0,5000.0,5000.0,5000.0,1.0,15.0,4240.0,282.6666666666667,0.0625,1.1789672247111531,85.73305954825462,90.30362765229296,21.0,16.533333333333335,1.0,14.0,0,0
1,245.0,643720.0,211.0,2627.4285714285716,3050.8056872037914,1.161137440758294,60.0,590300.0,9838.333333333334,57000.0,5.133333333333334,185.0,53420.0,288.7567567567568,0.3225806451612903,11.049961625577955,91.9328770248688,89.0132859759143,15.933333333333334,17.21081081081081,49.0,162.0,1,0
0,39.0,294510.0,39.0,7551.538461538462,7551.538461538462,1.0,33.0,290700.0,8809.09090909091,35000.0,5.696969696969697,6.0,3810.0,635.0,4.714285714285714,76.27919181317239,89.49909775371788,90.56490987907826,16.454545454545453,16.5,33.0,6.0,0,0
1,253.0,369680.0,223.0,1461.1857707509882,1657.7578475336322,1.1345291479820627,32.0,309000.0,9656.25,34000.0,6.3125,221.0,60680.0,274.57013574660635,0.14414414414414414,5.09220349038414,93.18206707734429,90.44929865801952,16.8125,17.470588235294116,32.0,191.0,0,0
0,1.0,13000.0,1.0,13000.0,13000.0,1.0,1.0,13000.0,13000.0,13000.0,7.0,0.0,0.0,0.0,1.0,13000.0,97.89733059548254,0.0,16.0,0.0,1.0,0.0,0,0
0,316.0,411400.0,291.0,1301.8987341772151,1413.745704467354,1.0859106529209621,36.0,350000.0,9722.222222222223,41000.0,6.694444444444445,280.0,61400.0,219.28571428571428,0.12811387900355872,5.700232895229719,88.02091413795726,89.83859391806004,16.13888888888889,17.603571428571428,34.0,257.0,0,0
0,9.0,7940.0,9.0,882.2222222222222,882.2222222222222,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7940.0,882.2222222222222,0.0,0.0,0.0,94.5367708570994,0.0,17.22222222222222,0.0,9.0,0,0
0,143.0,48780.0,126.0,341.1188811188811,387.14285714285717,1.1349206349206349,0.0,0.0,0.0,0.0,0.0,143.0,48780.0,341.1188811188811,0.0,0.0,0.0,91.54574651905247,0.0,17.53146853146853,0.0,126.0,0,0
0,413.0,120880.0,324.0,292.6876513317191,373.08641975308643,1.2746913580246915,0.0,0.0,0.0,0.0,0.0,413.0,120880.0,292.6876513317191,0.0,0.0,0.0,91.35883246905416,0.0,17.469733656174334,0.0,324.0,0,0
0,56.0,100580.0,48.0,1796.0714285714287,2095.4166666666665,1.1666666666666667,7.0,88000.0,12571.42857142857,34000.0,4.285714285714286,49.0,12580.0,256.734693877551,0.14,6.99467450918051,95.29011440305075,90.29281034795848,14.571428571428571,17.163265306122447,7.0,41.0,0,0
0,77.0,74320.0,77.0,965.1948051948052,965.1948051948052,1.0,4.0,58000.0,14500.0,44000.0,8.75,73.0,16320.0,223.56164383561645,0.05405405405405406,3.5537038171680657,94.41820670773443,90.44137530121047,15.5,17.465753424657535,4.0,73.0,0,0
0,50.0,83380.0,45.0,1667.6,1852.888888888889,1.1111111111111112,6.0,72000.0,12000.0,35000.0,4.0,44.0,11380.0,258.6363636363636,0.13333333333333333,6.326333362621914,95.20282911248005,89.25418455603261,14.5,17.477272727272727,5.0,40.0,0,0
0,49.0,10670.0,46.0,217.75510204081633,231.95652173913044,1.065217391304348,0.0,0.0,0.0,0.0,0.0,49.0,10670.0,217.75510204081633,0.0,0.0,0.0,86.86217156267024,0.0,17.836734693877553,0.0,46.0,0,0
0,8.0,1830.0,8.0,228.75,228.75,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1830.0,228.75,0.0,0.0,0.0,83.06502395619438,0.0,17.125,0.0,8.0,0,0
1,229.0,1757060.0,210.0,7672.751091703057,8366.952380952382,1.0904761904761904,138.0,1731700.0,12548.550724637682,103000.0,6.6521739130434785,91.0,25360.0,278.68131868131866,1.5,68.28200780726313,90.02380739814897,92.32393889478078,16.565217391304348,17.494505494505493,120.0,90.0,1,0
1,3436.0,1057610.0,1469.0,307.80267753201394,719.9523485364193,2.339006126616746,3.0,53000.0,17666.666666666668,36000.0,9.666666666666666,3433.0,1004610.0,292.63326536556946,0.0008736167734420501,0.052756738677955946,90.67579283595711,89.90021120050531,16.333333333333332,17.51412758520245,3.0,1466.0,0,0
1,159.0,616860.0,152.0,3879.622641509434,4058.2894736842104,1.0460526315789473,56.0,591000.0,10553.57142857143,57000.0,5.785714285714286,103.0,25860.0,251.06796116504853,0.5384615384615384,22.85294458837632,91.30404810794955,90.41675139384516,17.0,17.563106796116504,55.0,97.0,1,0
0,9.0,72000.0,9.0,8000.0,8000.0,1.0,9.0,72000.0,8000.0,17000.0,5.444444444444445,0.0,0.0,0.0,9.0,72000.0,88.14936497072021,0.0,17.444444444444443,0.0,9.0,0.0,0,0
0,14.0,3490.0,14.0,249.28571428571428,249.28571428571428,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3490.0,249.28571428571428,0.0,0.0,0.0,88.71399237312994,0.0,17.071428571428573,0.0,14.0,0,0
0,25.0,103960.0,25.0,4158.4,4158.4,1.0,8.0,96000.0,12000.0,46000.0,3.75,17.0,7960.0,468.2352941176471,0.4444444444444444,12.058786584599925,91.55441478439425,91.32004670451342,17.125,18.0,8.0,17.0,0,0
0,16.0,9840.0,15.0,615.0,656.0,1.0666666666666667,1.0,5000.0,5000.0,5000.0,2.0,15.0,4840.0,322.6666666666667,0.0625,1.032844453625284,91.98083504449008,85.74912160620579,17.0,16.866666666666667,1.0,14.0,0,0
0,7.0,57000.0,6.0,8142.857142857143,9500.0,1.1666666666666667,7.0,57000.0,8142.857142857143,17000.0,2.142857142857143,0.0,0.0,0.0,7.0,57000.0,87.00459567810697,0.0,15.571428571428571,0.0,6.0,0.0,0,0
0,19.0,7970.0,19.0,419.4736842105263,419.4736842105263,1.0,0.0,0.0,0.0,0.0,0.0,19.0,7970.0,419.4736842105263,0.0,0.0,0.0,90.23639180085738,0.0,15.789473684210526,0.0,19.0,0,0
0,149.0,79620.0,114.0,534.3624161073825,698.421052631579,1.3070175438596492,4.0,40000.0,10000.0,17000.0,3.5,145.0,39620.0,273.2413793103448,0.0273972602739726,1.0095656343858055,83.00273785078713,93.24007647100474,16.75,17.56551724137931,4.0,110.0,0,0
0,22.0,127150.0,22.0,5779.545454545455,5779.545454545455,1.0,8.0,120000.0,15000.0,57000.0,6.625,14.0,7150.0,510.7142857142857,0.5333333333333333,16.7808698084184,94.50273785078713,88.79123887748118,16.625,17.285714285714285,8.0,14.0,1,0
0,170.0,59920.0,120.0,352.47058823529414,499.3333333333333,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,170.0,59920.0,352.47058823529414,0.0,0.0,0.0,91.76929580867254,0.0,17.305882352941175,0.0,120.0,0,0
0,115.0,34230.0,109.0,297.6521739130435,314.0366972477064,1.055045871559633,0.0,0.0,0.0,0.0,0.0,115.0,34230.0,297.6521739130435,0.0,0.0,0.0,90.92102490849031,0.0,17.860869565217392,0.0,109.0,0,0
0,27.0,89860.0,27.0,3328.1481481481483,3328.1481481481483,1.0,8.0,85000.0,10625.0,15000.0,6.625,19.0,4860.0,255.78947368421052,0.4,17.486113968319277,91.21115674195757,92.30591880110954,17.625,17.63157894736842,8.0,19.0,0,0
0,215.0,80880.0,152.0,376.1860465116279,532.1052631578947,1.4144736842105263,3.0,20000.0,6666.666666666667,12000.0,2.3333333333333335,212.0,60880.0,287.1698113207547,0.014084507042253521,0.3285097156748411,89.6764772986539,90.54059638655353,18.333333333333332,17.62264150943396,3.0,149.0,0,0
0,85.0,25520.0,82.0,300.2352941176471,311.219512195122,1.0365853658536586,0.0,0.0,0.0,0.0,0.0,85.0,25520.0,300.2352941176471,0.0,0.0,0.0,90.05631920119177,0.0,17.96470588235294,0.0,82.0,0,0
0,402.0,212930.0,225.0,529.6766169154229,946.3555555555556,1.7866666666666666,14.0,109000.0,7785.714285714285,24000.0,6.071428571428571,388.0,103930.0,267.86082474226805,0.03598971722365039,1.0487727434547922,89.11254522342817,91.96995420450617,16.785714285714285,17.649484536082475,12.0,213.0,0,0
0,107.0,183750.0,99.0,1717.2897196261683,1856.060606060606,1.0808080808080809,16.0,165000.0,10312.5,55000.0,7.5625,91.0,18750.0,206.04395604395606,0.17391304347826086,8.799530691696443,88.92419575633127,89.81522515814098,16.625,17.681318681318682,16.0,83.0,1,0
0,37.0,112450.0,37.0,3039.189189189189,3039.189189189189,1.0,15.0,109000.0,7266.666666666667,13000.0,5.866666666666666,22.0,3450.0,156.8181818181818,0.6521739130434783,31.58504781222834,92.60853296828655,91.06477506066828,17.8,16.818181818181817,15.0,22.0,0,0
1,166.0,874860.0,141.0,5270.240963855422,6204.68085106383,1.177304964539007,71.0,833000.0,11732.394366197183,83000.0,5.014084507042254,95.0,41860.0,440.63157894736844,0.7395833333333334,19.899190177014404,89.69345711503794,94.2622428761843,17.014084507042252,17.33684210526316,61.0,80.0,1,0
0,178.0,66770.0,156.0,375.1123595505618,428.0128205128205,1.141025641025641,4.0,28000.0,7000.0,9000.0,2.0,174.0,38770.0,222.816091954023,0.022857142857142857,0.7221892651724227,91.0848733744011,92.36773741808084,16.25,17.56896551724138,4.0,152.0,0,0
0,79.0,30400.0,57.0,384.8101265822785,533.3333333333334,1.3859649122807018,0.0,0.0,0.0,0.0,0.0,79.0,30400.0,384.8101265822785,0.0,0.0,0.0,86.4857259203424,0.0,17.632911392405063,0.0,57.0,0,0
0,173.0,279220.0,149.0,1613.9884393063585,1873.9597315436242,1.1610738255033557,21.0,235000.0,11190.47619047619,41000.0,5.571428571428571,152.0,44220.0,290.92105263157896,0.13725490196078433,5.314217227109292,91.73586258596526,91.70598724737923,16.904761904761905,17.55263157894737,19.0,130.0,0,0
1,122.0,478870.0,100.0,3925.1639344262294,4788.7,1.22,39.0,456000.0,11692.307692307691,57000.0,4.871794871794871,83.0,22870.0,275.5421686746988,0.4642857142857143,19.93791264046172,93.75889362747678,87.32629078944113,16.41025641025641,17.710843373493976,33.0,67.0,1,0
0,47.0,85620.0,46.0,1821.7021276595744,1861.304347826087,1.0217391304347827,8.0,76000.0,9500.0,32000.0,5.875,39.0,9620.0,246.66666666666666,0.2,7.89938675813325,91.32477754962355,84.45588725670862,16.25,17.512820512820515,8.0,38.0,0,0
0,102.0,22600.0,94.0,221.5686274509804,240.4255319148936,1.0851063829787233,0.0,0.0,0.0,0.0,0.0,102.0,22600.0,221.5686274509804,0.0,0.0,0.0,91.73657580759888,0.0,17.49019607843137,0.0,94.0,0,0
1,26.0,197630.0,26.0,7601.153846153846,7601.153846153846,1.0,15.0,192000.0,12800.0,41000.0,7.0,11.0,5630.0,511.8181818181818,1.25,34.096963239211505,92.67040839607574,87.11119407628648,15.733333333333333,17.90909090909091,15.0,11.0,0,0
0,211.0,93570.0,186.0,443.45971563981044,503.06451612903226,1.1344086021505377,5.0,26000.0,5200.0,10000.0,3.8,206.0,67570.0,328.00970873786406,0.024154589371980676,0.3847804531529798,90.36550308008214,90.89008060711176,16.8,17.558252427184467,5.0,181.0,0,0
1,52.0,248540.0,50.0,4779.615384615385,4970.8,1.04,24.0,242000.0,10083.333333333334,37000.0,8.5,28.0,6540.0,233.57142857142858,0.8275862068965517,36.99740100902003,89.83550079853983,93.01104918353379,15.791666666666666,17.107142857142858,22.0,28.0,0,0
0,59.0,21160.0,59.0,358.64406779661016,358.64406779661016,1.0,1.0,2000.0,2000.0,2000.0,5.0,58.0,19160.0,330.3448275862069,0.01694915254237288,0.10437868587234486,111.89596167008898,89.32332601666313,15.0,16.82758620689655,1.0,58.0,0,0
1,64.0,273200.0,55.0,4268.75,4967.272727272727,1.1636363636363636,29.0,267000.0,9206.896551724138,41000.0,5.827586206896552,35.0,6200.0,177.14285714285714,0.8055555555555556,43.05757135945815,88.42729354008827,88.82706561063851,16.06896551724138,17.34285714285714,23.0,32.0,0,0
0,71.0,178930.0,59.0,2520.1408450704225,3032.7118644067796,1.2033898305084745,18.0,170000.0,9444.444444444445,23000.0,4.944444444444445,53.0,8930.0,168.49056603773585,0.3333333333333333,19.03482252827231,93.11567419575633,89.83797605672001,16.38888888888889,17.79245283018868,15.0,44.0,0,0
0,89.0,23250.0,77.0,261.23595505617976,301.94805194805195,1.155844155844156,3.0,3000.0,1000.0,3000.0,3.3333333333333335,86.0,20250.0,235.46511627906978,0.034482758620689655,0.14814083255147895,89.06593657312344,90.34694299858333,16.0,18.058139534883722,3.0,74.0,0,0
1,221.0,1139730.0,210.0,5157.149321266968,5427.285714285715,1.0523809523809524,131.0,1116400.0,8522.137404580153,57000.0,5.67175572519084,90.0,23330.0,259.22222222222223,1.4395604395604396,47.850499335647854,89.39893725410285,89.25484827743554,16.16030534351145,17.81111111111111,120.0,90.0,1,0
0,36.0,36260.0,36.0,1007.2222222222222,1007.2222222222222,1.0,3.0,25000.0,8333.333333333334,11000.0,3.3333333333333335,33.0,11260.0,341.2121212121212,0.08823529411764706,2.2200515051949203,85.81519507186859,86.2291912969531,15.0,17.454545454545453,3.0,33.0,0,0
0,86.0,25530.0,86.0,296.86046511627904,296.86046511627904,1.0,0.0,0.0,0.0,0.0,0.0,86.0,25530.0,296.86046511627904,0.0,0.0,0.0,90.5763175906913,0.0,17.325581395348838,0.0,86.0,0,0
1,1380.0,407800.0,1163.0,295.5072463768116,350.64488392089424,1.1865864144454,0.0,0.0,0.0,0.0,0.0,1380.0,407800.0,295.5072463768116,0.0,0.0,0.0,90.50785941731392,0.0,17.515942028985506,0.0,1163.0,0,0
0,18.0,4990.0,18.0,277.22222222222223,277.22222222222223,1.0,0.0,0.0,0.0,0.0,0.0,18.0,4990.0,277.22222222222223,0.0,0.0,0.0,89.16586812685375,0.0,16.88888888888889,0.0,18.0,0,0
1,130.0,365970.0,120.0,2815.153846153846,3049.75,1.0833333333333333,20.0,338000.0,16900.0,124000.0,5.15,110.0,27970.0,254.27272727272728,0.18018018018018017,12.083944084945122,95.00643394934976,92.06956629954576,16.35,17.509090909090908,18.0,102.0,1,0
0,23.0,23450.0,21.0,1019.5652173913044,1116.6666666666667,1.0952380952380953,2.0,18000.0,9000.0,16000.0,3.5,21.0,5450.0,259.5238095238095,0.09090909090909091,3.302146395156852,110.77481177275838,82.48987973012613,15.5,18.285714285714285,2.0,19.0,0,0
0,120.0,38620.0,115.0,321.8333333333333,335.82608695652175,1.0434782608695652,0.0,0.0,0.0,0.0,0.0,120.0,38620.0,321.8333333333333,0.0,0.0,0.0,90.92336299338352,0.0,17.675,0.0,115.0,0,0
0,37.0,5950.0,36.0,160.8108108108108,165.27777777777777,1.0277777777777777,0.0,0.0,0.0,0.0,0.0,37.0,5950.0,160.8108108108108,0.0,0.0,0.0,88.52004365762066,0.0,18.027027027027028,0.0,36.0,0,0
0,91.0,33740.0,91.0,370.7692307692308,370.7692307692308,1.0,0.0,0.0,0.0,0.0,0.0,91.0,33740.0,370.7692307692308,0.0,0.0,0.0,89.24247279072742,0.0,17.747252747252748,0.0,91.0,0,0
0,26.0,7630.0,24.0,293.46153846153845,317.9166666666667,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,26.0,7630.0,293.46153846153845,0.0,0.0,0.0,88.71521086716159,0.0,18.307692307692307,0.0,24.0,0,0
0,412.0,525140.0,380.0,1274.611650485437,1381.9473684210527,1.0842105263157895,42.0,420000.0,10000.0,45000.0,6.690476190476191,370.0,105140.0,284.1621621621622,0.11320754716981132,3.9946357748166745,90.30227176428409,90.84160053277097,16.547619047619047,17.527027027027028,35.0,345.0,0,0
1,18.0,75400.0,18.0,4188.888888888889,4188.888888888889,1.0,5.0,71000.0,14200.0,37000.0,12.2,13.0,4400.0,338.46153846153845,0.35714285714285715,16.132697114292206,94.7148528405202,93.80192702574632,17.2,17.23076923076923,5.0,13.0,0,0
1,149.0,181650.0,148.0,1219.1275167785234,1227.3648648648648,1.0067567567567568,12.0,142000.0,11833.333333333334,79000.0,6.0,137.0,39650.0,289.4160583941606,0.08695652173913043,3.581246374618547,87.09970339949807,91.59160059353407,16.333333333333332,17.00729927007299,12.0,136.0,1,0
0,102.0,28200.0,84.0,276.47058823529414,335.7142857142857,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,102.0,28200.0,276.47058823529414,0.0,0.0,0.0,88.82309994497456,0.0,17.019607843137255,0.0,84.0,0,0
0,71.0,18080.0,71.0,254.64788732394365,254.64788732394365,1.0,0.0,0.0,0.0,0.0,0.0,71.0,18080.0,254.64788732394365,0.0,0.0,0.0,89.99014759329418,0.0,17.774647887323944,0.0,71.0,0,0
1,314.0,2134890.0,300.0,6799.012738853503,7116.3,1.0466666666666666,205.0,2098000.0,10234.146341463415,57000.0,6.019512195121951,109.0,36890.0,338.4403669724771,1.8636363636363635,56.87023935377192,89.69736064506436,92.2017720676425,16.521951219512196,17.3302752293578,191.0,109.0,1,1
0,95.0,86510.0,92.0,910.6315789473684,940.3260869565217,1.0326086956521738,7.0,57000.0,8142.857142857143,12000.0,9.142857142857142,88.0,29510.0,335.34090909090907,0.07865168539325842,1.931483175764969,84.51706267722695,90.33740899757328,15.285714285714286,17.681818181818183,6.0,86.0,0,0
0,193.0,51400.0,187.0,266.32124352331607,274.8663101604278,1.032085561497326,0.0,0.0,0.0,0.0,0.0,193.0,51400.0,266.32124352331607,0.0,0.0,0.0,92.54043472247344,0.0,17.507772020725387,0.0,187.0,0,0
0,67.0,29770.0,67.0,444.32835820895525,444.32835820895525,1.0,1.0,13000.0,13000.0,13000.0,3.0,66.0,16770.0,254.0909090909091,0.014925373134328358,0.775147576173156,74.89664613278576,90.52562586854168,18.0,18.075757575757574,1.0,66.0,0,0
0,107.0,151480.0,105.0,1415.7009345794393,1442.6666666666667,1.019047619047619,9.0,120000.0,13333.333333333334,55000.0,4.888888888888889,98.0,31480.0,321.2244897959184,0.09090909090909091,3.8118230043518313,83.62978173245114,92.82018187151657,16.666666666666668,17.510204081632654,9.0,96.0,1,0
1,1796.0,502010.0,1289.0,279.51559020044544,389.4569433669511,1.3933281613653996,0.0,0.0,0.0,0.0,0.0,1796.0,502010.0,279.51559020044544,0.0,0.0,0.0,90.94871712787867,0.0,17.387527839643653,0.0,1289.0,0,0
0,51.0,21920.0,51.0,429.80392156862746,429.80392156862746,1.0,0.0,0.0,0.0,0.0,0.0,51.0,21920.0,429.80392156862746,0.0,0.0,0.0,90.75900202654641,0.0,17.568627450980394,0.0,51.0,0,0
0,49.0,127820.0,42.0,2608.5714285714284,3043.3333333333335,1.1666666666666667,10.0,112000.0,11200.0,57000.0,2.8,39.0,15820.0,405.64102564102564,0.25,7.07919853359459,81.76399726214922,86.3000754663999,17.0,17.256410256410255,8.0,34.0,1,0
0,233.0,106170.0,182.0,455.6652360515021,583.3516483516484,1.2802197802197801,6.0,34000.0,5666.666666666667,15000.0,2.0,227.0,72170.0,317.9295154185022,0.02631578947368421,0.47110335176178797,96.37052247319188,90.20178683962165,17.5,17.665198237885463,6.0,176.0,0,0
0,429.0,541030.0,212.0,1261.1421911421912,2552.0283018867926,2.0235849056603774,52.0,452000.0,8692.307692307691,47000.0,5.884615384615385,377.0,89030.0,236.15384615384616,0.13756613756613756,5.0768833327717315,87.2746801453167,88.49809276375869,16.557692307692307,17.623342175066313,43.0,169.0,0,0
0,62.0,16950.0,56.0,273.38709677419354,302.67857142857144,1.1071428571428572,0.0,0.0,0.0,0.0,0.0,62.0,16950.0,273.38709677419354,0.0,0.0,0.0,90.43059327460202,0.0,17.5,0.0,56.0,0,0
0,129.0,68880.0,125.0,533.953488372093,551.04,1.032,9.0,43000.0,4777.777777777777,10000.0,4.0,120.0,25880.0,215.66666666666666,0.0743801652892562,1.6614504849117113,97.93444368393034,93.30050193931098,16.666666666666668,17.558333333333334,9.0,116.0,0,0
0,132.0,36460.0,122.0,276.2121212121212,298.8524590163934,1.0819672131147542,0.0,0.0,0.0,0.0,0.0,132.0,36460.0,276.2121212121212,0.0,0.0,0.0,91.32049447244519,0.0,17.166666666666668,0.0,122.0,0,0
0,55.0,19940.0,53.0,362.54545454545456,376.22641509433964,1.0377358490566038,0.0,0.0,0.0,0.0,0.0,55.0,19940.0,362.54545454545456,0.0,0.0,0.0,91.5695600771576,0.0,17.618181818181817,0.0,53.0,0,0
0,53.0,89140.0,41.0,1681.8867924528302,2174.1463414634145,1.2926829268292683,5.0,78000.0,15600.0,28000.0,4.2,48.0,11140.0,232.08333333333334,0.10204081632653061,7.001166861143524,95.14743326488706,92.5387291809263,16.0,16.729166666666668,5.0,36.0,0,0
0,265.0,86760.0,126.0,327.39622641509436,688.5714285714286,2.1031746031746033,0.0,0.0,0.0,0.0,0.0,265.0,86760.0,327.39622641509436,0.0,0.0,0.0,91.29512223470613,0.0,17.52075471698113,0.0,126.0,0,0
0,95.0,816730.0,90.0,8597.157894736842,9074.777777777777,1.0555555555555556,81.0,813000.0,10037.037037037036,57000.0,6.444444444444445,14.0,3730.0,266.42857142857144,5.4,217.90404717233986,91.50231956802799,88.11186076073139,16.17283950617284,18.142857142857142,76.0,14.0,1,0
0,37.0,11860.0,33.0,320.5405405405405,359.3939393939394,1.121212121212121,0.0,0.0,0.0,0.0,0.0,37.0,11860.0,320.5405405405405,0.0,0.0,0.0,93.38291063137059,0.0,17.054054054054053,0.0,33.0,0,0
0,126.0,42140.0,116.0,334.44444444444446,363.2758620689655,1.0862068965517242,0.0,0.0,0.0,0.0,0.0,126.0,42140.0,334.44444444444446,0.0,0.0,0.0,89.10563540953684,0.0,17.333333333333332,0.0,116.0,0,0
0,223.0,63340.0,203.0,284.0358744394619,312.0197044334975,1.0985221674876848,0.0,0.0,0.0,0.0,0.0,223.0,63340.0,284.0358744394619,0.0,0.0,0.0,91.5345039793986,0.0,17.358744394618835,0.0,203.0,0,0
1,618.0,1693410.0,551.0,2740.145631067961,3073.339382940109,1.1215970961887478,153.0,1538300.0,10054.248366013071,85000.0,5.934640522875817,465.0,155110.0,333.5698924731183,0.3283261802575107,9.917413980955574,88.6534874045443,89.58865411082408,16.37908496732026,17.54193548387097,148.0,403.0,1,0
0,41.0,14310.0,41.0,349.0243902439024,349.0243902439024,1.0,0.0,0.0,0.0,0.0,0.0,41.0,14310.0,349.0243902439024,0.0,0.0,0.0,87.32081267424583,0.0,18.585365853658537,0.0,41.0,0,0
0,20.0,46600.0,20.0,2330.0,2330.0,1.0,4.0,43000.0,10750.0,27000.0,5.0,16.0,3600.0,225.0,0.23529411764705882,11.941127464593169,77.96098562628336,94.66358658453115,14.25,17.5,4.0,16.0,0,0
0,130.0,21180.0,125.0,162.92307692307693,169.44,1.04,0.0,0.0,0.0,0.0,0.0,130.0,21180.0,162.92307692307693,0.0,0.0,0.0,90.66719317643343,0.0,17.46153846153846,0.0,125.0,0,0
0,18.0,11710.0,17.0,650.5555555555555,688.8235294117648,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,18.0,11710.0,650.5555555555555,0.0,0.0,0.0,88.76386036960986,0.0,17.27777777777778,0.0,17.0,0,0
0,53.0,185920.0,48.0,3507.9245283018868,3873.3333333333335,1.1041666666666667,8.0,173800.0,21725.0,92000.0,6.75,45.0,12120.0,269.3333333333333,0.17391304347826086,14.338750928141243,84.0965092402464,91.32369001444975,16.5,16.955555555555556,8.0,40.0,1,0
0,16.0,6060.0,16.0,378.75,378.75,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6060.0,378.75,0.0,0.0,0.0,93.4395961670089,0.0,17.5625,0.0,16.0,0,0
0,34.0,39770.0,25.0,1169.7058823529412,1590.8,1.36,5.0,32000.0,6400.0,15000.0,4.4,29.0,7770.0,267.9310344827586,0.16666666666666666,4.117874147471368,93.83107460643394,90.33727489438033,17.8,18.310344827586206,5.0,20.0,0,0
1,207.0,563540.0,134.0,2722.415458937198,4205.522388059701,1.544776119402985,59.0,530000.0,8983.050847457627,33000.0,5.6440677966101696,148.0,33540.0,226.6216216216216,0.3959731543624161,15.80155630422468,90.28095453543544,93.79048041881718,16.338983050847457,17.195945945945947,51.0,83.0,0,0
0,10.0,40940.0,10.0,4094.0,4094.0,1.0,3.0,40000.0,13333.333333333334,16000.0,13.333333333333334,7.0,940.0,134.28571428571428,0.375,42.50797024442083,89.73305954825462,92.94455852156057,19.0,19.285714285714285,3.0,7.0,0,0
0,764.0,1166020.0,711.0,1526.2041884816754,1639.971870604782,1.0745428973277074,86.0,979300.0,11387.209302325582,49000.0,6.383720930232558,678.0,186720.0,275.39823008849555,0.12665684830633284,5.244723410864338,93.26673352116264,90.57229965332671,17.023255813953487,17.61061946902655,85.0,626.0,0,0
0,158.0,41400.0,153.0,262.0253164556962,270.5882352941176,1.0326797385620916,0.0,0.0,0.0,0.0,0.0,158.0,41400.0,262.0253164556962,0.0,0.0,0.0,89.83716719084379,0.0,17.759493670886076,0.0,153.0,0,0
0,100.0,27060.0,93.0,270.6,290.96774193548384,1.075268817204301,0.0,0.0,0.0,0.0,0.0,100.0,27060.0,270.6,0.0,0.0,0.0,87.89730321697466,0.0,17.29,0.0,93.0,0,0
0,76.0,77850.0,73.0,1024.342105263158,1066.4383561643835,1.0410958904109588,5.0,55800.0,11160.0,28000.0,3.2,71.0,22050.0,310.5633802816901,0.06944444444444445,2.530497483107342,95.73333333333332,91.69185682197222,16.4,17.87323943661972,5.0,68.0,0,0
1,2399.0,703610.0,992.0,293.29303876615256,709.2842741935484,2.4183467741935485,3.0,38000.0,12666.666666666666,23000.0,4.333333333333333,2396.0,665610.0,277.8005008347245,0.0012515644555694619,0.057090402652600396,81.37075062742414,90.14756284430246,16.0,17.375208681135227,3.0,989.0,0,0
0,130.0,516780.0,128.0,3975.230769230769,4037.34375,1.015625,56.0,500000.0,8928.57142857143,42000.0,5.125,74.0,16780.0,226.75675675675674,0.7466666666666667,29.79560216911984,92.51701378703432,90.70666148694896,16.821428571428573,17.256756756756758,56.0,72.0,0,0
0,41.0,37250.0,41.0,908.5365853658536,908.5365853658536,1.0,3.0,19000.0,6333.333333333333,10000.0,5.0,38.0,18250.0,480.2631578947368,0.07692307692307693,1.0410388471864556,94.34360027378507,88.12147411650275,17.333333333333332,17.44736842105263,3.0,38.0,0,0
